log2FoldChange	pvalue
EC:2.3.1.41	-0.203027959877066	4.3906852272642e-10
EC:1.14.13.114	-0.204186368482742	0.00571548224481743
EC:2.1.1.45	-0.205881854976909	0.000814975915124612
EC:2.7.1.175	-0.206064532889132	0.00321419757605106
EC:1.1.1.393	-0.206490223801497	0.00782747268837844
EC:4.3.3.5	-0.208032668140254	0.0150040309041789
EC:1.1.1.107	-0.209144598732838	0.0059364189216138
EC:3.2.1.8	-0.209594783140631	0.000262652819826534
EC:2.7.1.170	-0.210100047122806	0.00377264003858123
EC:4.2.1.149	-0.210741227459323	7.76744863751124e-05
EC:1.1.1.119	-0.211385370432751	0.00913924920847306
EC:1.1.2.8	-0.212057692223669	0.00141982443810011
EC:1.1.2.7	-0.216802309695865	8.07119422635229e-08
EC:1.14.12.17	-0.217239333901619	3.84728749287782e-06
EC:3.4.11.10	-0.217243571962371	0.0068439695233239
EC:3.2.1.23	-0.223217106253756	1.17511643920005e-12
EC:3.1.1.99	-0.223494361467016	0.000615067033082694
EC:2.5.1.18	-0.224949339491383	7.85699575942607e-09
EC:4.2.1.90	-0.225158391517397	0.00904094920739516
EC:3.2.1.31	-0.227436250002947	2.64096859651644e-05
EC:3.2.1.141	-0.228201433889957	7.78136041150422e-09
EC:2.7.11.5	-0.228398696296567	0.011477013074902
EC:3.2.1.86	-0.228519802082302	0.000916588849811056
EC:6.2.1.48	-0.230077636692553	0.000941872894436938
EC:4.2.1.1	-0.230821957616676	2.90541500023538e-07
EC:1.1.99.31	-0.230999758693903	0.00136387125866989
EC:1.18.1.3	-0.231288226176874	4.96805817003206e-05
EC:2.3.1.8	-0.231846226913147	9.03806079112132e-05
EC:3.4.24.70	-0.232777927420589	2.81006265071858e-05
EC:1.14.13.33	-0.233755604633444	0.00174163294343891
EC:3.2.1.177	-0.238017024693757	3.14029653872186e-06
EC:1.13.11.29	-0.238503628150504	0.000588735136596521
EC:1.14.13.234	-0.238519996992329	0.00240577057041747
EC:1.1.1.262	-0.239464056370973	0.0112148027447138
EC:3.1.1.95	-0.240399246287813	0.00561140479984323
EC:7.6.2.10	-0.241471925613888	3.83776238776553e-07
EC:5.4.99.24	-0.242853227330309	0.000398697512899067
EC:3.2.1.40	-0.24677981948473	2.77202523504164e-05
EC:2.7.7.99	-0.246844862219191	0.000973231049737073
EC:4.2.1.162	-0.247262572819676	4.45869081450269e-05
EC:4.2.1.156	-0.247645799131493	6.09015879071302e-05
EC:1.14.15.30	-0.250054280137572	0.00718987422878913
EC:1.1.1.411	-0.25203911909742	0.010308105043615
EC:1.7.1.17	-0.252624932275125	0.000710373863241434
EC:4.2.1.25	-0.25270360503289	6.29263549325058e-10
EC:3.1.2.30	-0.252827237181551	0.000421519230977124
EC:2.4.1.161	-0.253028065902085	0.000729601164784248
EC:5.4.3.3	-0.253148256179448	0.00550980327059513
EC:1.1.1.36	-0.253222644292868	0.000233050247144018
EC:2.7.11.32	-0.254741657535205	0.00322532336937094
EC:1.1.1.31	-0.256148970144694	0.000208510999274484
EC:1.1.1.308	-0.256805301758017	0.00540718042720165
EC:5.4.4.2	-0.260175659738523	4.22399388885804e-07
EC:3.1.11.5	-0.261579744234155	5.27780641875594e-14
EC:5.1.99.5	-0.261660954952002	0.00870090371820556
EC:4.1.1.8	-0.261701682361596	7.27228052371168e-05
EC:3.2.2.4	-0.263811469093084	0.0035467123373376
EC:6.3.1.13	-0.263940539595171	0.00301461795818333
EC:1.5.1.20	-0.264002574557374	3.22203989282549e-06
EC:1.1.1.179	-0.265220949328301	0.000980617910350885
EC:1.1.1.391	-0.266682216710069	0.00652762025973601
EC:5.2.1.4	-0.266745730941062	0.00211551910407653
EC:2.1.1.79	-0.270196046803067	6.29500940609636e-06
EC:1.14.11.17	-0.270416653213108	9.045699761102e-06
EC:4.1.1.95	-0.271287522639043	0.0135684617458829
EC:3.2.1.85	-0.273009223520311	0.00250568637730476
EC:1.3.8.7	-0.273440715260621	0.00013508437449006
EC:2.7.8.35	-0.273704966269036	0.00920697451274551
EC:1.7.2.3	-0.275302722010071	0.00122600561318443
EC:5.3.1.35	-0.280213469838659	0.00135839769378237
EC:6.3.3.2	-0.280468404900094	0.0074497780579029
EC:1.2.99.6	-0.28050242083731	2.87911442100485e-20
EC:1.4.99.6	-0.282483207477807	0.0021665381668872
EC:1.8.5.7	-0.287292445516771	0.00101304118013185
EC:3.5.1.32	-0.288814659671303	3.73785442248915e-09
EC:2.3.3.5	-0.289778080376115	0.0029228693544093
EC:2.3.1.247	-0.293091798504934	2.12443835670805e-09
EC:5.3.1.12	-0.294773295431245	9.97452879914873e-05
EC:3.5.3.6	-0.295513370052035	2.89799894384469e-06
EC:2.5.1.103	-0.29584555781368	0.00872556602654731
EC:5.1.3.25	-0.298800721310982	4.19465753251785e-06
EC:4.1.1.4	-0.304132499429879	0.0033069740237953
EC:2.4.1.281	-0.304206039467536	0.000184119065103716
EC:2.8.3.23	-0.305293603486299	0.000358540646675594
EC:4.2.1.42	-0.307196019589013	9.7716508729379e-08
EC:5.5.1.2	-0.308729778039725	2.4476561857379e-07
EC:1.2.1.68	-0.310057094028521	0.0107534943726088
EC:7.2.2.6	-0.310700862736672	1.46367486167716e-13
EC:1.2.1.28	-0.311213120329109	0.00777625365956387
EC:2.3.2.29	-0.311242846332053	4.41591563744705e-05
EC:2.3.1.267	-0.311250687022166	0.000905453377737892
EC:4.1.1.47	-0.311818107644874	0.000860157619885716
EC:3.2.2.9	-0.312453629552235	9.71674355043787e-05
EC:1.6.3.5	-0.312859257970994	3.7014298653619e-05
EC:7.1.1.7	-0.314577033469519	1.93490965059687e-09
EC:4.1.1.17	-0.315605171813452	9.01540050664087e-08
EC:1.14.13.24	-0.316200212646487	5.47467941724586e-06
EC:2.1.1.298	-0.317915511469568	0.00818445680074098
EC:3.2.1.37	-0.319884128575755	3.9200309243544e-14
EC:1.17.2.3	-0.320035803614838	0.000161576526252528
EC:1.3.3.3	-0.321643910482657	2.41020736568194e-05
EC:1.1.99.3	-0.323378025334677	1.16874053562199e-10
EC:2.6.1.18	-0.323464905768751	2.35232018783483e-06
EC:4.2.1.51	-0.324844229707684	0.0118308949320712
EC:4.3.1.17	-0.330331850832046	3.11121900248968e-08
EC:5.99.1.4	-0.331252194308168	1.21352903971204e-05
EC:3.5.1.56	-0.33257053763719	0.00196490388988934
EC:1.2.99.7	-0.335435504259244	0.00111417952645797
EC:1.1.3.41	-0.335483699439273	0.00226562606523228
EC:4.2.1.40	-0.335644965531193	0.000168108226046128
EC:2.3.1.37	-0.336120704760038	5.39320242012667e-06
EC:1.1.1.215	-0.33686848105642	0.000339111163480171
EC:2.3.1.46	-0.34312876905404	3.73720199350058e-08
EC:4.1.2.21	-0.343642424091374	0.0101820496435673
EC:1.1.1.373	-0.344548305043246	0.000228959907556345
EC:1.6.5.2	-0.344662502807851	4.05959544630669e-12
EC:1.4.3.2	-0.348379362692586	2.28669073334055e-05
EC:1.1.1.192	-0.349214272932803	0.00030166946652896
EC:1.14.13.218	-0.349996493502472	1.00696083308446e-06
EC:4.2.1.129	-0.350945676178999	3.62745473194306e-11
EC:1.1.1.65	-0.35219635924841	4.14804613805007e-07
EC:2.6.1.57	-0.352711091668655	0.00202591281902609
EC:2.7.1.63	-0.35433282495507	2.33303302096803e-05
EC:7.4.2.10	-0.354491945883196	5.00512430388804e-16
EC:3.2.1.196	-0.355717060884951	0.000941743776318945
EC:2.8.3.8	-0.362773378737634	0.000368216142709188
EC:1.1.1.108	-0.36593560185347	1.28033781538354e-06
EC:1.13.11.57	-0.366596646793806	0.0119644366813797
EC:3.2.1.165	-0.36821575677935	1.84517067974166e-08
EC:5.3.1.8	-0.368698328908166	6.05601477678188e-05
EC:2.6.1.62	-0.376078632195312	2.31926131874954e-07
EC:2.7.1.12	-0.377219732511412	0.000933097024294557
EC:3.4.14.13	-0.378372119807707	0.00127955151292999
EC:1.14.13.227	-0.379681375382897	0.000888382364900433
EC:1.3.99.4	-0.38024489283819	1.10631944977842e-07
EC:2.7.1.60	-0.383557122661593	2.56297339642724e-07
EC:3.2.2.24	-0.385612743569497	0.00724775152445511
EC:7.5.2.3	-0.385992885673914	5.75439737582694e-05
EC:1.1.1.410	-0.386378301216761	1.00891030748694e-05
EC:4.1.2.22	-0.386584747074295	0.000427503155896849
EC:7.1.1.8	-0.388183665146858	1.23308729949627e-11
EC:2.7.1.58	-0.388279613306939	0.000290945964591346
EC:4.2.1.153	-0.388479223747739	0.00123672179033833
EC:4.1.1.39	-0.390410290815976	0.00121964189627186
EC:2.8.3.5	-0.390490091007994	2.87115968087866e-13
EC:4.1.1.15	-0.394601501816167	2.36546592021322e-07
EC:2.4.1.20	-0.395118918402792	0.00761237442735159
EC:1.14.13.20	-0.395740449396846	0.0002777133930683
EC:3.5.99.7	-0.396308127417374	0.000254211098383283
EC:1.14.15.3	-0.397323073661148	0.00261487923924995
EC:2.4.1.109	-0.398022746090133	9.72143492224409e-06
EC:2.3.1.54	-0.40555932570266	3.84778604745063e-10
EC:2.3.1.233	-0.411336774468306	0.000354220615796013
EC:1.97.1.4	-0.413272806696942	0.000216584950605795
EC:1.13.11.37	-0.415718517542412	2.96085254965137e-07
EC:1.14.13.111	-0.416906100949	0.0138810946935164
EC:3.2.1.10	-0.417106386727514	3.9368795477531e-19
EC:1.14.13.166	-0.418708936391519	0.00783014979113225
EC:5.1.3.4	-0.418894691309291	0.000261842242614024
EC:3.2.1.91	-0.419513074708159	6.79437950165633e-05
EC:3.2.1.21	-0.420342534304628	6.19880295681395e-34
EC:3.1.1.22	-0.42162790327742	0.000323162534293113
EC:2.1.1.186	-0.422001066140212	0.0143703728992916
EC:3.1.2.12	-0.422386402303677	0.000835057512372232
EC:5.4.2.8	-0.424233782443437	0.000219557521367651
EC:3.1.4.3	-0.424560815878375	8.76661938719847e-24
EC:4.2.1.163	-0.425625838637116	0.000412605442729473
EC:1.1.1.313	-0.426215698887768	0.000861083769491592
EC:2.7.1.50	-0.428612229077086	0.00510889434267767
EC:3.4.17.13	-0.433101570500229	0.0100138683535622
EC:1.2.1.85	-0.435370558899115	0.0083976607171103
EC:1.13.11.43	-0.435508782136976	0.000182025842173696
EC:2.8.2.22	-0.437661827323398	1.11088882305608e-05
EC:1.14.13.231	-0.439995582075088	1.55937798650676e-06
EC:1.14.13.180	-0.443057450439727	0.00284745942349488
EC:1.1.1.264	-0.447304926268193	0.000686560321590299
EC:2.1.1.266	-0.447545879663575	0.000150981643840187
EC:2.4.1.4	-0.448631691929516	0.000391597881579654
EC:4.2.1.12	-0.455366775137708	2.60690240253883e-07
EC:4.1.99.3	-0.458295767928658	2.45299001068107e-08
EC:1.5.1.37	-0.460968294533965	0.0039331464736577
EC:3.2.1.22	-0.462358097045066	1.12180016375522e-26
EC:5.3.1.31	-0.463992185651099	0.00240649576133002
EC:1.7.1.16	-0.468031372142743	0.000182738873987278
EC:1.1.1.58	-0.471497289044379	0.00710997910609241
EC:1.14.13.2	-0.472745243053733	3.33114473043847e-06
EC:3.7.1.20	-0.474552047536944	7.69780423635821e-07
EC:1.1.1.376	-0.475579043499061	0.000597478876573892
EC:2.7.1.31	-0.478042922896968	0.00182664024807725
EC:1.1.3.47	-0.482839811712711	7.08978248765001e-09
EC:5.3.1.4	-0.482913673732243	7.81216968459364e-10
EC:6.2.1.44	-0.483420316560417	1.46690018972091e-18
EC:4.2.1.81	-0.487063819607829	1.02513349090305e-08
EC:6.3.1.18	-0.495687980390434	1.10976281822467e-05
EC:1.3.7.1	-0.497918706938166	0.000473154694020732
EC:2.6.1.13	-0.498306537330955	2.0844015810433e-08
EC:3.1.1.5	-0.500514710785768	1.57471142651802e-05
EC:2.7.1.16	-0.502238147207016	4.1051986147268e-13
EC:1.1.1.67	-0.51038568565163	6.24638941507239e-06
EC:3.2.1.4	-0.513662406406072	1.11354813863957e-28
EC:5.4.99.61	-0.517969566965238	0.00364824613173491
EC:1.14.99.15	-0.525856605978127	9.06649285012816e-05
EC:2.4.1.288	-0.52921188759894	4.08311653857387e-05
EC:1.1.1.363	-0.536613758184067	9.96866444730396e-05
EC:1.8.1.2	-0.538221526460161	2.90207917323667e-15
EC:3.5.5.1	-0.540091146685726	0.00265369662103453
EC:1.2.98.1	-0.543233939596508	0.000610164408239897
EC:4.1.1.18	-0.545718083213498	1.551038992312e-06
EC:1.2.5.1	-0.547998531354963	1.56784670544909e-07
EC:1.14.13.172	-0.54964025903798	0.000239938285866459
EC:2.1.1.130	-0.559314912668855	0.00349839105828027
EC:1.14.14.10	-0.559875193462483	2.71691268021951e-22
EC:2.7.1.217	-0.570997428876232	1.8709550335477e-06
EC:1.11.1.17	-0.575041870660109	0.00401884110389299
EC:7.6.2.2	-0.579930679907146	0.00926004558239704
EC:7.1.1.3	-0.58750214205272	3.45197235725558e-19
EC:1.14.13.131	-0.592501198954958	2.88015765643849e-06
EC:1.14.13.23	-0.595543231032595	1.51403486362944e-05
EC:3.5.1.131	-0.597235374893208	5.62881197420043e-07
EC:4.2.1.155	-0.600946456317453	2.66564151178724e-05
EC:3.2.1.78	-0.603518299376222	0.00397617129053691
EC:3.1.3.22	-0.609112034699722	2.23605242517102e-05
EC:2.4.1.287	-0.618548164462041	0.00251425278015412
EC:3.2.1.58	-0.624832291198571	8.11668920583163e-08
EC:1.1.1.56	-0.63490030587694	0.000687767562228354
EC:3.1.3.64	-0.639045871443132	3.77678733865749e-18
EC:3.5.1.124	-0.63909661874933	0.000491586396141715
EC:2.7.1.210	-0.653838827855848	0.0110064573170524
EC:2.7.8.37	-0.685648638642576	3.36379966784198e-05
EC:1.5.1.24	-0.692739040221844	0.0012639490075107
EC:4.7.1.1	-0.702868390603811	0.00190736275770198
EC:3.4.22.40	-0.705118736887299	0.0104557881499689
EC:6.3.2.53	-0.719880838065987	0.0121098628502507
EC:3.2.1.89	-0.726693418021214	0.000132443819425519
EC:1.14.19.9	-0.747564134487184	2.76395638995542e-31
EC:3.2.1.93	-0.752496281291274	0.000612602210070707
EC:1.1.1.175	-0.757653237169096	7.6524774065425e-05
EC:3.5.1.54	-0.759491971810851	8.33999442676865e-15
EC:1.14.14.84	-0.793675849861447	1.08228435153561e-10
EC:4.2.1.53	-0.800124911129784	0.01079614225534
EC:1.14.15.31	-0.831473800145596	0.0033161451313815
EC:1.1.1.39	-0.872185031973112	2.06034604593606e-08
EC:1.14.14.47	-0.892690397236822	0.0109118970483814
EC:1.14.13.69	-0.90233283375828	0.000870885655826679
EC:5.5.1.19	-0.926306164884059	0.000417525136302896
EC:3.6.1.63	-0.936543779624931	2.39222649153237e-07
EC:2.1.1.188	-0.968789571349028	0.00843756326658899
EC:2.7.2.7	-1.00017009280631	0.0103135372154798
EC:3.6.1.26	-1.00624875318109	0.0100336532145644
EC:5.4.99.19	-1.05220496281426	0.000161281030514714
EC:3.2.1.64	-1.09877146129271	0.0104229457003337
EC:3.1.11.1	-1.11341065117804	0.000418152424262239
EC:2.3.1.187	-1.13102898132187	2.29689576406117e-08
EC:1.7.2.6	-1.16095782169061	2.64405082427878e-06
EC:3.4.21.100	-1.16929005147894	1.06309551072058e-49
EC:1.14.13.195	-1.21963628392588	0.000233713601107989
EC:3.2.1.15	-1.23281378142606	1.08239545431564e-10
EC:2.4.1.10	-1.24914819869885	0.000629060324706215
EC:2.3.1.184	-1.25041021637855	0.0052281630867763
EC:2.1.3.10	-1.26370928680206	4.50336634513327e-06
EC:1.3.7.15	-1.30412441775614	2.57189411595604e-05
EC:3.2.1.136	-1.3448795900101	5.41025047376027e-38
EC:1.13.11.46	-1.34866277694376	0.000623288108260153
EC:1.1.1.184	-1.34939327141301	3.66044736264746e-11
EC:2.3.1.228	-1.3705814505542	0.00964738339974015
EC:3.2.1.156	-1.49433214356369	9.83282300217601e-11
EC:2.7.1.199	-1.54866971527576	0.00305214994148317
EC:2.5.1.96	-1.76216740092889	0.000170191600296082
EC:2.4.1.280	-1.82491275871551	4.23701763578086e-06
EC:2.6.1.103	-1.97102626703232	8.38873812417028e-05
EC:1.4.9.1	-2.01055376873071	0.000125924998201592
EC:4.2.2.17	-2.0182882213958	0.00696356091363645
EC:2.7.1.76	-2.12868620860363	0.00874436215681761
EC:1.7.2.8	-2.1804444966736	0.000166800704793543
EC:3.2.1.11	-2.3952182939253	0.0018285497612124
EC:4.2.3.130	-3.60910991391932	8.16192129670852e-08
