EC_number	C1-C-T0	C1-C-T1	C1-C-T4	C1-C-T6	C2-R-T0	C2-R-T1	C2-R-T4	C2-R-T6	C3-C-T0	C3-C-T1	C3-C-T4	C3-C-T6	C4-R-T0	C4-R-T1	C4-R-T4	C4-R-T6	C5-C-T0	C5-C-T1	C5-C-T4	C5-C-T6	C6-R-T0	C6-R-T1	C6-R-T4	C6-R-T6	P1-C-T0	P1-C-T1	P1-C-T4	P1-C-T6	P2-R-T0	P2-R-T1	P2-R-T4	P2-R-T6	P3-C-T0	P3-C-T1	P3-C-T4	P3-C-T6	P4-R-T0	P4-R-T1	P4-R-T4	P4-R-T6	P5-C-T0	P5-C-T1	P5-C-T4	P5-C-T6	P6-R-T0	P6-R-T1	P6-R-T4	P6-R-T6	EC_class
2.5.1.9	108.74556225200583	130.67315510938568	121.68539175795962	125.60558641124119	94.4033866912196	96.22006226225251	92.0448955990014	99.94902790805693	110.02042230185349	90.10073402298372	99.88528490556455	93.35162715009527	102.78559151896799	97.87738032705447	107.6938027108815	111.23153934920877	124.01201134893162	110.08416530434587	92.52296811769429	101.76570347908985	122.41843628662204	127.26290447604316	111.04031034173163	106.57830016726479	113.52628743893457	91.59869458155472	130.45005460066233	119.16754315951049	115.56606351869084	109.73357879063776	126.91231796233505	105.14408261118616	106.13209914981812	96.53877727471443	82.70654573386726	88.985231479367	105.8133841373562	68.39624167432721	83.12087525006775	101.70196047659748	82.5790597288825	97.23995030213064	105.74964113486381	113.55815894018076	103.64612205261515	128.31466401716747	102.27564749902892	106.51455716477241	transferase
2.5.1.90	192.05766650955076	241.0760354261935	223.96103925698858	219.78587259373748	169.7794871384628	168.05842607116847	171.24557619578763	194.1611855917994	183.19738916310948	160.2817797670977	181.38071359207655	174.87892733785347	177.65174794627214	174.7514413328687	199.26062579119008	207.5472161151999	230.016624493765	199.41998329742103	157.76393116864855	192.98194004569032	223.35548073331094	219.78587259373748	202.575261920794	190.84654946219547	207.03727209526082	175.4207428590387	247.22723516670848	209.96945020991046	208.75833316255518	194.32054309803036	232.9806741096608	181.34884209083037	196.0734756665709	179.43655201605887	154.06683702409032	158.11451768235668	201.4597593771773	125.82868691996454	157.70018816615618	191.4521079858731	157.9551601761257	178.09794896371884	202.03344639960875	204.64690950179644	199.00565378122053	239.833046877592	186.00208127277435	196.77464869398713	transferase
2.5.1.94	61.06579638770315	82.89777474134442	78.46763606812378	74.77054192356556	59.12163481168546	57.4643167468835	55.870741684573915	63.48803048241371	62.14942743007367	54.27716662226433	65.71903556964713	60.23713735530217	62.46814244253559	59.089763310439274	63.5517734849061	68.33249867183484	82.35595922015916	67.69506864691101	62.7868574549975	68.8743141930201	80.53928364912623	74.86615642730413	63.74300249238325	66.38833709581715	65.65529256715475	56.18945669703583	78.62699357435474	71.39216279146925	63.96610300110659	58.19736127554591	80.41179764414147	61.95819842259652	55.99822768955869	57.11373023317539	47.32917935059456	53.38476458737097	62.53188544502797	34.261863839655994	48.41281039296508	57.65554575436065	48.604039400442225	50.29322896649038	68.42811317557342	73.14509536000978	61.38451140016507	73.94188289116457	56.22132819828202	64.38043251730709	transferase
2.5.1.96	0.8605305336471739	1.7848040697867316	1.2748600498476648	1.083631042370515	0.7011730274162156	0.8605305336471735	0.8605305336471737	1.0198880398781318	0.8286590324009823	0.47807251869287426	1.5617035610633896	1.2111170473552817	0.6693015261700239	0.6055585236776406	1.0517595411243237	0.9880165386319402	1.0517595411243237	1.0198880398781318	0.7011730274162156	1.211117047355282	1.211117047355282	0.9880165386319402	0.8924020348933653	1.1155025436167068	7.744774802824567	3.1234071221267796	4.9082111919135105	5.099440199390661	4.30265266823587	4.49388167571302	3.378379132096313	3.7927086482968044	5.736870224314494	3.442122134588696	4.207038164497295	3.3465076308501214	4.5894961794515945	2.039776079756264	3.7927086482968035	4.366395670728254	4.430138673220636	4.207038164497296	3.8245801495429954	3.5058651370810794	4.334524169482062	3.378379132096313	3.6333511420658455	4.398267171974445	transferase
2.5.1.97	16.700666653004415	18.83605723649925	19.21851525145355	18.453599221544952	12.812343500969034	13.609131032123823	13.704745535862399	17.24248217418967	14.342175560786231	11.98368446856805	13.035444009692375	12.493628488507117	12.493628488507117	14.342175560786233	18.549213725283526	17.114996169204904	16.47756614428107	14.979605585710065	12.334270982276157	17.497454184159203	17.114996169204904	17.84804069786731	17.497454184159203	15.967622124342004	21.258291331209815	16.381951640542496	24.764156468290896	19.15477224896117	21.76823535114888	20.907704817501706	21.640749346164114	17.24248217418967	18.995414742730212	17.688683191636354	15.425806603156746	12.652985994738074	18.294241715313994	14.597147570755766	15.903879121849622	18.644828229022103	15.553292608141513	17.975526702852076	17.210610672943478	16.732538154250605	18.517342224037336	22.596894383549866	18.995414742730212	17.05125316671252	transferase
2.5.1.98	0.9242735361395567	1.3704745535862397	1.2748600498476645	1.2111170473552813	1.17924554610909	1.115502543616707	0.5418155211852574	1.4660890573248146	1.4023460548324316	0.4780725186928741	1.17924554610909	1.3704745535862397	1.1155025436167068	0.8924020348933652	1.0836310423705149	1.6254465635557727	1.4023460548324316	1.4342175560786232	1.3704745535862397	1.1473740448628982	1.6891895660481557	1.083631042370515	1.242988548601473	0.9880165386319402	3.0596641196343963	1.2111170473552815	2.7728206084186717	1.5617035610633891	2.390362593464372	2.1035190822486474	2.199133585987222	1.5617035610633894	1.7210610672943476	1.6573180648019643	2.1035190822486474	1.4660890573248146	1.6254465635557724	1.0517595411243237	1.6891895660481562	2.645334603433905	1.5617035610633894	2.007904578510072	2.007904578510072	2.3584910922181805	1.7210610672943476	2.2310050872334135	1.9441615760176894	2.294748089725797	transferase
2.6.1.-	412.19412561699636	494.48634183466316	461.97741056354766	463.4116281196263	385.03960655524105	404.92742333286463	332.0691714840706	396.35398949763913	418.82339787620424	347.5268495884735	357.24765746856195	364.22751624147793	406.6166128989128	413.8833151830445	418.8552693774504	446.7747044691143	472.6224919797757	420.3532299360214	344.275956461362	407.0628139163595	478.3593622040902	512.9718125574543	398.6806090886111	398.83996659484205	475.84151360564107	395.9715314826848	525.8797705621619	490.31117517141206	451.9697591722435	461.0850085286543	514.4379016147791	413.24588515812064	437.81881261893443	405.34175284906513	327.0653457884185	363.239499702846	454.3919932669541	306.8906854995792	335.798137129875	411.42920958708777	330.5712109254996	383.54164599667007	431.8269703846504	475.26782658320957	425.6438991428892	533.5926738637403	399.4773966197659	457.06919937163417	transferase
2.6.1.1	582.4198137729059	780.2462220080173	733.458858178608	708.5990872065785	526.2622285771162	545.6719728360468	541.4330631703034	585.9575504112331	576.3961000373756	496.1755314007113	571.7109893541855	573.7507654339418	593.5748392090729	549.5921674893284	589.7183875582838	666.8155490728213	751.5618708864448	616.3948341013461	516.4458061932892	607.3751992486739	713.3798123935072	711.5950083237205	620.7293582708281	597.6225198673393	644.2186546892714	561.6714664616351	778.4614179382306	672.0106037759505	650.8160554472331	632.5536852331653	751.5299993851986	604.9848366552095	592.108750151748	570.7548443167997	502.64544615368817	535.1225059235575	612.3152819418336	407.7002439412833	497.22729094183563	599.2479664308951	497.19541944058943	553.8629486563182	633.9241597867515	681.1895961348537	611.1679078969707	760.6771202428556	579.2645351495329	653.1745465394513	transferase
2.6.1.100	24.062983440874678	32.572674273607845	32.47705976986927	32.158344757407356	21.991335859872223	21.672620847410307	21.608877844917924	26.42147453309286	23.202452907227507	22.851866393519398	26.517089036831436	23.999240438382294	26.2621170268619	20.493375301301217	24.445441455828977	28.1744071016334	32.158344757407356	27.473234074217185	19.983431281362147	26.23024552561571	31.520914732483522	26.293988528108095	28.14253560038721	24.66854196455232	18.2623702140678	20.9395763187479	27.7919490866791	22.34192237358033	18.772314234006867	18.61295672777591	26.357731530600475	20.5571183037936	16.22259413431154	19.76033077263881	12.429885486014733	17.05125316671252	19.951559780115957	11.346254443644218	14.501533067017188	18.198627211575417	14.310304059540039	16.190722633065345	24.28608394959802	22.214436368595564	18.740442732760677	24.158597944613255	18.19862721157542	21.704492348656498	transferase
2.6.1.102	176.91870341760972	236.4227962442495	215.80193493796352	211.40366776598907	165.95490698891982	158.7838192085267	155.2779540714456	170.5444031683714	170.79937517834094	148.55306730849918	167.61222505372177	171.14996169204906	176.50437390140925	158.05077467986428	171.94674922320382	202.73461942702497	217.93732552145838	184.08979119800284	160.56862327831342	185.74710926280483	215.1007619105473	204.61503800055024	177.17367542757927	182.7193166444166	177.68361944751834	160.47300877457485	213.28408633951437	190.68719195596452	172.36107873940432	159.29376322846576	218.00106852395075	171.94674922320382	151.80396043561072	156.71217162752424	126.78483195735029	150.97530140320973	164.64817543782596	107.40695919966578	131.72491465051	160.15429376211293	129.39829505953801	150.49722888451686	191.5477224896117	197.47582172140332	165.5724489739655	199.1331397862053	151.38963091941022	181.6356856020461	transferase
2.6.1.103	1.2748600498476652	0.8924020348933654	0.7011730274162155	0.7011730274162156	1.1473740448628984	1.3386030523400483	0.318715012461916	0.5099440199390657	0.9561450373857485	0.7967875311547905	0.4780725186928742	0.7330445286624071	0.2868435112157244	0.7967875311547903	1.051759541124323	1.2111170473552817	1.019888039878132	0.764916029908599	0.9242735361395571	0.7649160299085986	0.9561450373857487	1.4979605585710063	0.6693015261700239	0.6055585236776407	5.418155211852578	3.378379132096313	5.418155211852578	4.175166663251103	4.398267171974445	4.30265266823587	3.92019465328157	2.6453346034339047	5.163183201883045	3.7927086482968044	3.505865137081079	2.517848598449138	4.908211191913511	3.5377366383272704	3.0277926183882045	2.900306613403438	3.2827646283577376	3.314636129603929	4.2707811669896785	3.8883231520353787	5.609384219329726	3.2190216258653543	3.346507630850121	2.4222340947105634	transferase
2.6.1.105	60.30088035779457	79.93372512544862	68.77869968928154	69.41612971420537	54.213423619771966	53.22540708114003	47.71163736554887	52.1736475400157	55.2014401584039	50.611943978952304	55.93448468706631	57.65554575436066	56.348814203266805	55.902613185820115	54.850853644695796	60.30088035779457	71.77462080642356	61.320768397672694	48.572167899196046	54.88272514594199	70.40414625283731	71.67900630268498	56.66752921572872	54.277166622264346	52.58797705621619	48.15783838299555	57.71928875685304	57.400573744391124	53.480379091109555	48.476553395457465	58.38859028302306	43.408984697312995	45.28940327083831	44.01454322099064	36.87532694184371	45.44876077706926	54.0859376147872	31.48904323123733	39.39317554029285	44.62010174466828	41.209851111325776	41.8791526374958	53.41663608861717	57.52805974937589	45.16191726585354	56.253199699528224	45.99057629825452	44.970688258376384	transferase
2.6.1.106	256.72494253807355	342.84173890528336	326.49165876598704	316.2927783672057	241.07603542619347	232.2476295809984	229.44293747133352	254.2389654408706	245.69740310689127	224.2160112669581	252.70913338105342	253.8565074259163	263.3223432960352	230.97276953115073	256.40622752561165	287.95901375934136	333.5033890401492	275.87971478703474	236.7415112567114	276.931474328159	325.24867021738555	297.6798216394298	268.1668114854564	260.96385220381705	274.094910717248	245.155587585706	343.22419692023766	300.5801282528332	261.31443871752515	255.32259648324114	336.1805951448293	264.8203038546062	248.56583821904852	249.39449725144948	208.08903163638513	235.14793619440184	261.0594667075556	165.31747696399594	206.46358507282935	248.9482962340028	193.84247057933746	230.68592601993498	276.1028152957581	316.3883928709443	261.25069571503275	313.0418852400942	234.0961766532775	274.31801122597136	transferase
2.6.1.109	19.696587770146426	21.385777336194582	23.48929641844323	22.788123391027014	16.987510164220136	15.903879121849622	15.64890711188009	17.62494018914397	17.178739171697288	17.529325685405396	16.79628115674299	18.103012707836843	19.473487261423085	15.967622124342004	20.397760797562643	21.226419829963625	22.37379387482652	19.15477224896117	18.357984717806378	19.53723026391547	22.69250888728844	20.68460430877837	19.059157745222592	20.684604308778365	18.61295672777591	17.08312466795871	25.369714991968536	17.943655201605885	17.81616919662112	16.86002415923537	22.628765884796056	18.899800238991634	16.573180648019648	17.433711181666823	14.91586258321768	13.641002533370017	15.45767810440294	10.676952917474194	13.577259530877633	15.999493625588197	11.824326962337091	13.672874034616207	19.855945276377383	20.14278878759311	18.262370214067804	20.52524680254741	17.05125316671252	18.80418573525306	transferase
2.6.1.11	249.93631277263475	320.08548701550257	298.76345268180035	288.2458572705571	232.05640057352124	227.21193238410012	217.55486750650405	241.13977842868587	251.97608885239103	212.1367122946515	236.19969573552618	222.20810668844803	241.26726443367065	234.1599196557699	250.5737427975586	277.2183178393748	307.46437252201065	252.67726187980725	221.2838331523085	245.37868809442935	288.78767279174235	295.48068805344263	250.73310030378954	242.5102529822721	299.2733967017394	238.3669578202672	339.97330379312615	304.6278089110996	304.18160789365294	278.2700773804991	327.76651881583473	260.7726231963399	287.3853267369099	248.02402269786327	223.06863722209522	221.44319065853944	278.2700773804991	186.1614387790053	222.62243620464852	263.9916448222053	217.68235351148883	249.96818427388095	281.29786999888734	278.3019488817453	269.6329005427812	335.41567911492075	270.6527885826593	283.91133310107506	transferase
2.6.1.110	4.366395670728252	6.119328239268793	6.947987271669774	5.864356229299259	5.035697196898276	4.685110683190168	4.780725186928744	3.8245801495429945	5.09944019939066	5.673127221822109	5.577512718083534	4.685110683190168	5.991842234284025	4.557624678205403	4.844468189421127	5.513769715591151	5.768741725560684	6.597400757961667	4.748853685682552	6.406171750484517	5.991842234284026	6.4699147529769006	6.151199740514984	6.342428747992134	5.609384219329726	4.33452416948206	5.768741725560684	5.609384219329726	5.258797705621618	6.1511997405149845	6.374300249238326	4.653239181943977	5.2269262043754265	4.334524169482061	3.4421221345886948	3.4739936358348866	5.450026713098769	3.8564516507891864	4.52575317695921	4.971954194405894	4.653239181943978	4.111423660758719	5.545641216837343	5.864356229299259	4.366395670728252	5.768741725560684	4.748853685682552	5.48189821434496	transferase
2.6.1.111	28.939323131542	38.8194885178614	38.88323152035379	32.54080277236165	26.03901651813856	25.975273515646176	28.461250612849124	29.417395650234873	30.56476969509777	25.560943999445684	28.461250612849124	30.72412720132873	30.72412720132873	25.08287148075281	28.270021605371973	32.66828877734642	35.09052287205699	28.652479620326275	26.61270354057001	31.106585216283026	36.74784093685895	33.496947809747404	32.95513228856215	31.425300228744945	31.71214373996067	27.887563590417674	42.07038164497295	35.37736638327271	35.24988037828794	28.939323131542	35.855438901965584	30.15044017889728	29.226166642757722	27.728206084186716	27.313876567986224	25.752173006922835	30.437283690113006	21.640749346164114	24.66854196455232	31.234071221267797	24.572927460813744	28.206278602879593	32.44518826862308	30.692255700082537	30.564769695097773	33.75191981971693	25.529072498199493	30.277926183882048	transferase
2.6.1.112	88.22031544945843	122.32282178288348	112.66575690528741	112.63388540404122	79.07319459180142	79.23255209803239	83.47146176377588	87.26417041207267	86.56299738465647	81.11297067155769	88.28405845195081	88.02908644198128	89.59079000304467	79.04132309055524	83.94953428246875	100.20399991802648	114.89676199252082	94.467129693712	76.71470349958325	95.67824674106727	112.44265639656408	97.84550882580831	96.02883325477538	92.9372976338948	80.47554064663386	78.0533065519233	105.01659660620142	88.44341595818177	89.59079000304467	79.6150101129867	102.8174630202142	84.77819331486974	76.9059325070604	73.01760935502502	63.83861699612183	77.19277601827612	81.55917168900437	50.29322896649039	65.1134770459695	73.52755337496409	61.09766788894935	70.21291724536016	82.83403173885205	91.43933707532379	80.44366914538767	104.76162459623188	77.25651902076851	94.4352581924658	transferase
2.6.1.113	200.08928482359104	255.73692599944164	245.82488911187605	235.6578802143409	184.50412071420334	188.80677338243922	174.11401130794488	197.6033077263881	181.6356856020461	163.7239019016864	190.27286243976403	196.8702631977257	195.24481663416992	193.17316905316747	208.91769066878615	226.5426308579301	249.49011175518808	208.37587514760088	179.18158000608935	209.4913776912176	239.70556087260726	239.6099463688687	205.1887250229817	205.6030545391822	199.32436879368245	177.71549094876454	253.85650742591633	220.96511813984657	191.70707999584266	198.65506726751244	260.9001092013247	198.55945276377386	173.5721957867596	178.76725048988885	160.09055075962056	181.12574158210703	193.20504055441367	123.08773781279207	162.44904185183873	190.52783444973358	152.53700496427314	165.54057747271932	201.68285988590063	222.3993356959252	189.3167174023783	251.2749158249748	181.41258509332275	213.37970084325298	transferase
2.6.1.114	41.71979513126484	41.1142366075872	38.53264500664567	38.30954449792234	36.62035493187418	40.60429258764813	25.8796590119076	34.261863839656	45.60811828330022	31.425300228744945	28.20627860287959	26.772061046800964	32.66828877734642	43.60021370479015	38.8194885178614	37.194041954305625	38.277672996676145	33.65630531597836	32.92326078731595	32.09460175491497	36.62035493187418	49.974513954028474	33.273847301024055	34.835550862087445	45.066302762114965	34.134377834671234	44.46074423843732	43.7914427122673	46.59613482193216	53.544122093601935	46.65987782442454	35.09052287205698	44.30138673220637	36.142282413181306	29.64049615895821	32.82764628357737	47.80725186928744	31.010970712544452	31.55278623372971	33.30571880227025	30.37354068762062	40.18996307144764	37.16217045305944	37.25778495679801	38.59638800913806	50.86691598892184	35.982924906950345	38.4370305029071	transferase
2.6.1.13	43.09026968485108	48.572167899196046	49.050240417888915	45.6718612857926	38.37328750041472	44.52448724092971	37.19404195430563	43.88705721600587	44.62010174466828	32.89138928606976	35.982924906950345	34.03876333093266	39.10633202907713	48.54029639794985	45.79934729077737	44.30138673220637	48.22158138548794	41.847281136249606	34.421221345886956	38.94697452284617	40.03060556521668	54.18155211852577	43.568342203543956	41.68792363001865	67.53571114068006	50.99440199390661	70.27666024785255	62.40439944004321	67.47196813818769	67.44009663694149	62.78685745499751	51.82306102630759	68.01378365937293	58.45233328551545	47.01046433813265	43.88705721600587	63.51990198365992	47.61602286181029	46.50052031819359	62.14942743007368	47.90286637302602	51.85493252755378	53.767222602325276	49.81515644779752	56.54004321074395	74.32434090611888	55.488283669619626	62.14942743007368	transferase
2.6.1.14	7.585417296593608	10.900053426197537	10.581338413735622	9.720807880088447	6.916115770423583	8.541562333979357	7.234830782885501	7.967875311547908	8.382204827748398	6.724886762946435	8.159104319025056	7.298573785377883	7.298573785377883	7.744774802824566	8.127232817778866	9.306478363887956	9.816422383827023	9.242735361395573	7.1073447779007335	7.42605979036265	9.880165386319405	9.593321875103682	8.318461825256016	8.573433835225549	7.266702284131692	9.59332187510368	10.645081416228004	7.999746812794099	9.943908388811789	7.202959281639308	11.856198463583286	9.657064877596063	8.60530533647174	8.254718822763632	7.1073447779007335	7.1392162791469245	7.7447748028245655	5.48189821434496	6.406171750484517	7.3941882891164585	7.84038930656314	7.840389306563141	9.147120857656999	11.12315393492088	8.445947830240781	11.569354952367561	7.04360177540835	9.338349865134148	transferase
2.6.1.16	630.354551647178	793.0904370102326	758.3505006518836	733.3951151761156	582.8660147903526	576.7466865510837	534.9631484173265	607.9170147698592	632.6174282356577	529.0350491855348	578.4358761171319	565.2410746012085	629.685250121008	593.0330236878876	623.3428213730159	676.3451279454326	771.2903301578375	655.0549651129766	538.6921140631309	641.5414485845913	730.144222049004	744.2314255998208	625.4463404552646	618.0202806649019	708.4716012015938	603.8693341115928	816.5797334286758	738.8451418892143	704.9976075657589	681.1577246336076	785.026947194946	635.4221203453226	668.600353142608	612.3471534430798	518.421839270553	543.4409677488135	669.2377831675319	458.0253444090199	531.4572832802454	614.1319575128665	526.8040440983015	604.4111496327781	670.5763862198719	721.9213747274866	664.106471466895	811.0659637130847	602.6900885654837	700.7268263987692	transferase
2.6.1.17	178.09794896371884	231.61019955607458	229.09235095762546	209.4276346887252	162.41717035059256	164.9031474477955	157.66831666490998	185.0459362353886	181.92252911326182	146.86387774245102	165.73180648019647	170.6718891733562	177.65174794627214	173.5721957867596	182.87867415064758	195.14920213043135	216.85369447908786	177.68361944751834	159.73996424591246	192.79071103821317	217.49112450401168	206.27235606535223	194.79861561672325	178.76725048988885	184.7272212229267	157.6364451636638	222.20810668844805	205.09311051924314	180.2014680459675	179.59590952228984	231.25961304236648	174.46459782165297	175.35699985654634	165.89116398642744	142.4337390692304	155.341697073938	179.7552670285208	119.99620219191148	143.5173701116009	167.9628115674299	139.3422034483498	163.27770088423972	179.85088153225936	194.47990060426133	179.7552670285208	235.59413721184853	164.55256093408738	193.93808508307606	transferase
2.6.1.18	71.83836380891593	93.16039814261813	83.18461825256016	80.98548466657293	62.468142442535594	71.6152633001926	63.80674549487564	72.348307828855	66.57956610329431	54.627753135972455	71.58339179894641	64.57166152478425	71.39216279146926	78.34015006313903	71.26467678648449	82.2284732151744	96.57064877596065	75.50358645222798	58.38859028302306	66.54769460204813	86.11679636720979	97.30369330462305	73.68691088119505	68.61934218305058	97.33556480586924	78.78635108058572	116.01226453613754	96.53877727471445	99.88528490556457	102.0525469903056	107.21573019218864	86.11679636720979	91.85366659152429	79.10506609304763	75.31235744475083	72.18895032262405	91.53495157906237	63.9979745023528	81.495428686512	95.77386124480586	80.18869713541814	80.7305126566034	82.89777474134443	89.33581799307514	88.98523147936703	121.20731923926678	92.5548396189405	101.00078744918129	transferase
2.6.1.19	118.02016911464762	141.12700751813654	130.54566910440093	130.16321108944663	110.94469583799307	120.7292467205739	93.638470661311	113.52628743893459	115.88477853115278	95.83760424729823	96.69813478094541	98.70603935945547	121.81287776294441	119.67748717944957	119.13567165826431	123.3745813240078	141.2226220218751	121.11170473552819	95.80573274605204	114.19558896510462	136.44189683494636	150.65658639074783	106.25958515480289	109.76545029188398	145.74837519883434	121.17544773802058	161.42915381196062	147.91563728357536	129.1114515483223	152.15454694931884	156.10661310384663	126.52985994738077	132.64918818664958	117.41461059096997	96.02883325477538	104.95285360370903	132.74480269038816	92.87355463140241	98.73791086070167	121.39854824674393	99.12036887565597	119.64561567820338	131.56555714427904	143.70859911907806	120.66550371808151	166.0505214926584	121.58977725422108	136.6968688449159	transferase
2.6.1.2	194.1930570930456	262.68491327111144	248.7889387277719	231.76955706230555	177.460518938795	187.50004183134536	179.3409375123203	195.53166014538564	196.77464869398713	174.3689833179144	190.08163343228688	191.99392350705838	196.36031917778664	196.32844767654043	202.76649092827117	227.3712898903311	250.00005577512715	209.26827718249424	169.71574413597043	199.9299273173601	227.49877589531587	240.59796290750063	208.37587514760088	199.9299273173601	230.81341202491978	197.18897821018763	276.45340180946624	232.02452907227507	235.14793619440186	225.17215630434387	255.48195398947212	209.20453418000187	219.08469956632126	208.50336115258565	184.02604819551047	189.06174539240874	219.18031407005984	155.3735685751842	183.29300366684808	217.0130519853188	173.69968179174438	194.5436436067537	212.2004552971439	217.33176699778073	215.67444893297878	265.93580639822295	205.09311051924314	230.3990825087193	transferase
2.6.1.21	91.69430908529331	120.05994519440387	113.36692993270361	114.41868947382794	86.4036398784255	90.48319203793803	84.71445031237734	98.54668185322451	94.21215768374245	84.39573529991543	88.79400247188987	86.46738288091788	93.38349865134147	95.64637523982107	96.06070475602156	103.70986505510756	117.76519710467807	97.59053681583876	85.76620985350166	99.43908388811788	114.29120346884318	113.94061695513507	100.39522892550363	96.66626327969921	109.35112077568347	87.10481290584171	125.57371490999502	110.81720983300829	105.65402663112525	108.96866276072917	119.99620219191148	100.4908434292422	97.97299483079307	92.74606862641764	82.80216023760585	85.41562333979356	97.33556480586923	65.65529256715475	81.24045667654245	101.82944648158225	80.53928364912625	87.61475692578078	96.73000628219158	114.06810296011983	97.68615131957733	125.41435740376406	95.71011824231346	112.53827090030263	transferase
2.6.1.30	4.685110683190169	5.641255720575918	4.2707811669896785	4.844468189421128	4.366395670728252	4.940082693159702	4.398267171974445	4.462010174466829	5.29066920686781	4.047680658266336	4.30265266823587	3.6014796408196537	4.238909665743487	5.163183201883044	4.621367680697786	5.29066920686781	6.214942743007368	5.035697196898278	3.4421221345886956	4.334524169482061	6.852372767931201	7.1073447779007335	4.653239181943978	3.888323152035379	5.8324847280530685	3.473993635834887	6.406171750484518	6.724886762946434	4.238909665743487	5.258797705621618	5.800613226806877	4.844468189421127	4.971954194405894	4.812596688174936	3.4421221345886956	5.003825695652086	5.609384219329726	2.8046921096648627	2.9959211171420126	5.418155211852577	3.792708648296803	4.366395670728253	4.685110683190169	6.087456738022602	4.3026526682358694	6.8205012666850084	4.238909665743487	6.565529256715476	transferase
2.6.1.33	23.744268428412763	32.636417276100225	31.839629744945437	29.226166642757725	18.772314234006867	23.106838403488926	22.11882186485699	22.310050872334138	22.628765884796053	22.915609396011778	22.78812339102701	22.596894383549863	24.09485494212087	21.130805326225047	26.230245525615707	27.377619570478608	30.915356208805882	26.102759520630944	19.53723026391547	25.592815500691877	29.289909645250106	27.82382058792529	25.019128478260427	24.66854196455232	22.246307869841754	22.18256486734937	29.640496158958214	24.445441455828977	22.055078862364606	20.238403291331682	29.640496158958214	23.489296418443228	18.326113216560184	19.47348726142308	18.517342224037332	18.45359922154495	21.035190822486474	14.342175560786231	18.6448282290221	21.92759285737984	14.852119580725297	17.019381665466327	23.17058140598131	25.497200996953303	18.549213725283526	27.122647560509076	19.377872757684507	22.883737894765584	transferase
2.6.1.34	0.0318715012461916	0.0	0.0318715012461916	0.0318715012461916	0.0318715012461916	0.0	0.0	0.0	0.0318715012461916	0.0	0.0	0.0	0.0318715012461916	0.0	0.0	0.0	0.0	0.0	0.0637430024923832	0.0	0.0	0.0318715012461916	0.0	0.0	0.0	0.0	0.0	0.0	0.0637430024923832	0.0318715012461916	0.0637430024923832	0.0	0.0	0.0318715012461916	0.0	0.0956145037385748	0.0637430024923832	0.0	0.0	0.0318715012461916	0.0637430024923832	0.0	0.0	0.1274860049847665	0.0956145037385748	0.0637430024923832	0.0637430024923832	0.0	transferase
2.6.1.36	24.317955450844213	31.83962974494544	28.524993615341508	31.552786233729716	20.33401779507026	20.33401779507026	22.278179371087948	23.83988293215134	24.509184458321364	22.66063738604225	23.48929641844323	25.497200996953303	24.031111939628488	20.36588929631645	24.190469445859446	24.891642473275663	28.11066409914102	25.082871480752814	21.194548328717435	27.98317809415625	29.034937635280574	27.50510557546338	23.776139929658953	24.636670463306128	24.891642473275663	23.935497435889914	32.31770226363832	28.270021605371976	21.353905834948392	19.72845927139262	30.246054682635858	23.2343244084737	19.824073775131193	20.36588929631645	18.517342224037336	18.389856219052568	22.246307869841758	13.991589047078126	19.059157745222596	21.577006343671734	18.38985621905257	21.608877844917924	24.79602796953709	28.270021605371976	24.22234094710564	26.198374024369517	20.525246802547407	25.911530513153796	transferase
2.6.1.37	41.783538133757226	65.30470605344665	59.408478322901196	59.72719333536312	38.46890200415329	36.556611929381795	44.77945925089924	48.18970988424174	42.930912178620126	37.95895798421423	49.8788994502899	47.36105085184076	44.01454322099064	40.79552159512529	42.48471116117344	51.50434601384568	60.20526585405599	48.412810392965085	38.66013101163045	46.50052031819359	55.74325567958916	50.197614462751815	49.43269843284322	48.572167899196046	57.27308773940636	46.53239181943978	70.88221877153019	58.22923277679211	51.37686000886091	53.44850758986336	70.02168823788301	55.424540667127246	49.24146942536607	51.918675530046166	46.628006323178354	43.63208520603634	48.66778240293462	33.97502032844027	46.691749325670735	56.7312722182211	41.68792363001865	47.16982184436361	53.35289308612479	59.280992317916436	51.18563100138376	70.85034727028399	51.4087315101071	58.93040580420833	transferase
2.6.1.39	272.59695015867703	327.2565747958957	314.63546030240377	306.73132799334826	254.58955195457872	272.05513463749173	227.3394183890849	255.32259648324114	275.14667025837235	230.08036749625737	243.62575552588882	235.6260087130947	267.6568674655173	272.59695015867703	278.1744628767606	294.49267151481064	318.65126945942393	277.3139323431134	234.44676316698562	275.6247427770652	308.8348470755969	340.38763330932665	273.3618661885856	270.07910156022785	297.0105201132598	246.14360412433794	341.6306218579281	299.08216769426224	288.88328729548095	301.536273290219	337.0729971797227	258.79659011907603	268.4536549966721	251.3705303287134	224.69408378565097	230.3990825087193	277.5689043530829	193.428141063137	217.68235351148883	254.7170379595635	218.31978353641264	253.37843490722346	274.31801122597136	300.5163852503409	264.9159183583448	354.5067083613895	267.46563845804013	293.5365264774249	transferase
