(Intercept):pval	meta$CategoryAmended Cropland:pval	meta$CategoryAmended Grassland:pval	meta$CategoryControl Grassland:pval	(Intercept):pval.padj	meta$CategoryAmended Cropland:pval.padj	meta$CategoryAmended Grassland:pval.padj	meta$CategoryControl Grassland:pval.padj
EC:2.5.1.18	2.63549462059491e-50	0.726452823634476	0.00055580623298554	0.000295535903973851	5.46735772730709e-47	1	0.31391139238523	0.306454250638031
EC:2.5.1.19	1.15033003811218e-52	0.257353459217372	0.00976224094383661	0.0659781387808063	2.45450666675376e-49	1	0.712580258289417	0.9461894445659
EC:2.5.1.2	2.96044382602084e-08	0.743086596025769	0.735745184467384	0.653177999396072	4.81646183340227e-05	1	1	1
EC:2.5.1.29	1.36906746071863e-07	0.739466096837562	0.393804997624034	0.628309871283125	0.000220837234072298	1	1	1
EC:2.5.1.3	1.76019204637341e-39	0.457054032857512	0.660562189043312	0.697415123612122	3.12817162064547e-36	1	1	1
EC:2.5.1.30	2.11954180924319e-08	0.608720050172703	0.6816284872677	0.763438776680359	2.62924404432159e-05	1	1	1
EC:2.5.1.31	1.68602118348769e-37	0.269843055109582	0.314305994187403	0.603708465359352	2.93336404778055e-34	0.995466795801144	1	1
EC:2.5.1.32	5.90927738993204e-33	0.549354566844736	0.249035663279064	0.208550446274066	9.65989435918839e-30	0.997198568903341	0.968330127530163	0.99379645917166
EC:2.5.1.39	2.66237344629839e-44	0.397782594306156	0.729352633261891	0.681672121655736	5.08420010937373e-41	0.993185435460745	1	1
EC:2.5.1.41	0.000121329092417204	0.600536471045661	0.000203844798053909	0.00162350018710378	0.152965164498471	1	0.196998653370246	0.464701033229113
EC:2.5.1.44	2.02710035573015e-10	0.594255089491766	0.470505750933599	0.431891927664449	2.57934475945698e-07	1	0.999427431068129	1
EC:2.5.1.47	4.38947776349424e-55	0.120676834275743	0.0225611534689013	0.0464156353394877	9.68985175434491e-52	0.987163963395059	0.850453763081436	0.914811867006136
EC:2.5.1.48	1.32797375961513e-40	0.575877997394304	0.219088074331036	0.474747702645555	2.38248977814268e-37	1	0.996747104888569	1
EC:2.5.1.49	1.60064669851856e-13	0.480445747301702	0.307196059412813	0.602188326671418	3.11095222499391e-10	0.999863647014225	1	1
EC:2.5.1.54	5.31308396782879e-61	0.476268085106253	0.469048404391593	0.309530195902404	1.24114374567757e-57	1	1	0.992822852266362
EC:2.5.1.55	2.68876810042321e-37	0.502299881947095	0.173793667290801	0.409983349554603	4.66085445551914e-34	1	0.992434209844969	0.987630717741585
EC:2.5.1.6	2.53204047334302e-58	0.257262295054923	0.405650924754827	0.587471041676715	5.76725758144936e-55	1	1	1
EC:2.5.1.61	2.61374812199034e-47	0.339193214638602	0.382920642440525	0.319088442373152	5.23881470498142e-44	1	0.98941263652112	0.987899911381517
EC:2.5.1.63	0.0837109641946426	0.413511478969076	0.0469106532081267	0.100480788335767	0.977579189705052	0.995147085000753	0.902430950570678	0.990213330009752
EC:2.5.1.66	3.68755824486922e-11	0.769869225494307	0.643223286073838	0.712896361965928	6.46150662263895e-08	1	1	1
EC:2.5.1.68	0.337874551988574	0.72037769439669	0.532690884217587	0.24098965173893	0.99421411622175	1	1	0.993587683747149
EC:2.5.1.7	8.52152087614571e-59	0.462959886270575	0.454862720641224	0.355993320185232	1.95407626910682e-55	1	1	1
EC:2.5.1.72	5.74866026025731e-49	0.265307419567437	0.131319983328802	0.216795546450277	1.17781628238311e-45	0.998360967206901	0.955176188643434	0.99454167794445
EC:2.5.1.74	9.64930016026363e-41	0.477744436522254	0.103041765634796	0.116583852336934	1.7659478274295e-37	1	0.911993354238307	0.956318253136755
EC:2.5.1.75	2.73340488680302e-48	0.325783301854962	0.00392485612295531	0.0209272069980274	5.50268951434232e-45	0.996518291750851	0.648219347338028	0.812171379588836
EC:2.5.1.78	1.25632802532953e-34	0.518179758265057	0.419667787887608	0.704485588694028	2.10036444066095e-31	1	1	1
EC:2.5.1.83	3.96604624142149e-13	0.728479289732832	0.690606191764514	0.68056957900993	7.49865352103751e-10	1	1	1
EC:2.5.1.84	0.206248280594328	0.601515545092948	0.37832320617267	0.480412425244192	0.977474479783437	1	1	1
EC:2.5.1.86	1.03129310646821e-14	0.525467591673474	0.709129176613928	0.573737752876438	2.1014042936307e-11	1	1	1
EC:2.5.1.88	0.00419345416464085	0.635845779449927	0.262208945466644	0.458618530933229	0.584211075278225	1	0.999898309652021	1
EC:2.5.1.89	9.01004618136803e-12	0.607453048114899	0.650514981920249	0.643757492457299	1.62954258402931e-08	1	1	1
EC:2.5.1.9	2.58377181174416e-36	0.45838765600437	0.161459933644179	0.25229561332707	4.42614126705033e-33	1	0.962396482197033	0.97994939241073
EC:2.5.1.90	1.21590722239302e-47	0.444414654050124	0.156799029859158	0.320266615641034	2.4532983818911e-44	0.991404349271616	0.981406715885145	1
EC:2.5.1.94	2.1176863410765e-22	0.371429298167843	0.0263975778381635	0.0568638577169687	3.09471042817684e-19	0.992300492589965	0.877601170836358	0.970304872053607
EC:2.5.1.96	1.46635419084884e-10	0.716730563336619	0.00687647185170477	0.00147831414846439	2.47747628639647e-07	0.994668624891337	0.722411463995383	0.531106239257962
EC:2.5.1.97	6.17483659377804e-08	0.732939600490641	0.218430386007179	0.300730823227033	9.98747345791352e-05	1	0.994005449853799	1
EC:2.5.1.98	2.78718020885194e-14	0.531430087934338	0.141306450843162	0.142332649801814	5.58115827858918e-11	0.99629639569636	0.98015137600165	0.971153008643684
EC:2.6.1.1	8.80719081040969e-65	0.148496933904487	0.0297347416511278	0.119173212463125	2.12425084185857e-61	0.998061303776339	0.943980795733935	0.984903535164913
EC:2.6.1.100	0.475184797476273	0.48542317478468	0.00366415733435609	0.00743899931232326	0.996777072965574	1	0.547740330985142	0.682169045583886
EC:2.6.1.102	9.54093908219013e-43	0.313044047951543	0.00106920054586869	0.01416021608357	1.77685347941935e-39	0.995786731640579	0.461102294227318	0.837867764317934
EC:2.6.1.103	1.0696964824336e-09	0.571729413862683	0.0172691599699293	0.00981751952045418	1.78202740985789e-06	1	0.791054520292258	0.664719514171927
EC:2.6.1.105	1.59718087844345e-18	0.384936569450193	8.01673973457821e-05	0.00369824287436652	2.23887529901904e-15	0.992489594346206	0.134118415550522	0.59860260908306
EC:2.6.1.106	3.27950596196909e-50	0.121002903871864	0.00486442530016032	0.0854284847496456	6.81787747211629e-47	0.986114324190431	0.640047748327861	0.965433333317101
EC:2.6.1.109	7.34213450760413e-05	0.602688318447738	0.204480055741663	0.277103054868387	0.105793083658389	1	0.989066412978732	0.993258486476831
EC:2.6.1.11	5.98297264894859e-53	0.249763688194226	0.569066829276541	0.554997518092316	1.27631401129378e-49	0.997461517869482	1	1
EC:2.6.1.110	4.71355593445466e-13	0.667352023617832	0.495678743499905	0.41623426930868	9.01204626549412e-10	1	0.994492722663172	1
EC:2.6.1.111	0.252363688675685	0.500447682930717	0.390081434580599	0.560874911005883	0.978862384825627	1	0.989180143950678	1
EC:2.6.1.112	8.06950398456378e-30	0.216103950797358	0.00107501188611243	0.00233419482490276	1.26900389752846e-26	0.994099771122629	0.512920023110138	0.467646048473596
EC:2.6.1.113	2.12389844547801e-46	0.450122606692704	0.0150447370630253	0.0228973684355634	4.17293392316337e-43	1	0.831978728980519	0.915161507935588
EC:2.6.1.114	0.00942477288037551	0.667885651599793	0.359850252380796	0.539350977914566	0.57069085719161	1	1	1
EC:2.6.1.13	8.14316746340377e-08	0.563342092221854	0.000325483213056223	0.000730639424482364	0.000101027704553874	1	0.206519868703233	0.396323846721405
EC:2.6.1.14	2.28109024724699e-12	0.717564378829393	0.607682697422011	0.745485485834537	4.27259528798518e-09	1	1	1
EC:2.6.1.16	1.93604747979736e-67	0.147197989898478	0.165774242075833	0.407744662016197	4.74165244278949e-64	0.970861364262939	0.999038470950737	0.998821273945509
EC:2.6.1.17	2.6867750504169e-46	0.463692287483131	0.0434255607958902	0.0737859867693209	5.30999742022208e-43	1	0.911439954262685	0.93340903965116
EC:2.6.1.18	4.11516290835968e-25	0.717844436876293	0.00167122654967482	0.0163670954155092	6.19275076203045e-22	1	0.510587601960311	0.816562885157255
EC:2.6.1.19	1.02464839865449e-36	0.676283583031641	0.247531635915807	0.20548504314699	1.75737601059121e-33	1	0.993969021587605	0.979062054339289
EC:2.6.1.2	6.68929558173676e-48	0.387475138846944	0.738572744395532	0.75481700187356	1.33998831985395e-44	1	1	1
EC:2.6.1.21	1.00279331972037e-33	0.560649292550185	0.595694026463131	0.588526636043608	1.65538599430077e-30	1	1	1
EC:2.6.1.30	3.66286861952503e-14	0.624150354255604	0.692723440222958	0.668054369315888	7.27895244079235e-11	1	1	1
EC:2.6.1.33	0.266164841084098	0.451946648775806	0.0654390114289303	0.0682477430148328	0.984657564623572	1	0.953233462316258	0.956593820625647
EC:2.6.1.36	0.29047552732364	0.340279974157703	0.0837704444041152	0.242325599598923	1	0.998130006456833	0.949891437142039	0.99457645936319
EC:2.6.1.37	2.40768570339231e-12	0.321393951957615	0.552071996897206	0.533786400500866	3.16752912061911e-09	1	1	1
EC:2.6.1.39	8.87492886108099e-54	0.725621094464899	0.221470142921919	0.249673902107458	1.90870234927305e-50	1	0.990340866491496	0.986898007261888
EC:2.6.1.42	5.64983259562118e-60	0.157019380571904	0.0509960778899552	0.0645969608095982	1.30187103893333e-56	0.994586499046049	0.928870372602563	0.96412318255642
EC:2.6.1.45	2.88431850207763e-34	0.597200651148165	0.0610816902530615	0.0447294146347353	4.81493125961164e-31	1	0.889612605736436	0.934237150229902
EC:2.6.1.48	9.62638062561562e-37	0.555153100493495	0.298896811956286	0.480169309468645	1.6494418740803e-33	1	1	0.994150916232469
EC:2.6.1.5	6.85736190053632e-15	0.615717964104925	0.147022095649973	0.249687773293063	1.40817236343738e-11	1	0.982950706171625	0.986913127518088
EC:2.6.1.50	2.42359951552196e-13	0.734355533228443	0.413404029496704	0.412748449146065	4.70229029325697e-10	1	1	0.99650166393711
EC:2.6.1.51	9.25290684819367e-36	0.27046869500797	0.00137055530301236	0.0109557401855265	1.57452140826142e-32	0.99993076942714	0.392190651844196	0.732832226521148
EC:2.6.1.52	2.5080110505912e-44	0.630834407898335	0.229804139123062	0.487260066880908	4.78034448212063e-41	1	0.985941618441463	1
EC:2.6.1.57	0.212848366523435	0.716691277855356	0.0455588683809719	0.195014307814232	0.981276251444555	1	0.917594917723969	0.992419686652159
EC:2.6.1.59	6.09726780944583e-17	0.611838595005403	0.101039835240974	0.206724659179545	8.45755469325017e-14	1	0.980913697070764	0.986804014350087
EC:2.6.1.62	2.77920450888346e-23	0.745480614159574	0.00142884249360519	0.000471382680064869	4.10892321763985e-20	1	0.314510279838704	0.253479936061611
EC:2.6.1.66	2.17241571953686e-11	0.369341341767653	0.348941359466453	0.360521753563687	3.83815488193967e-08	0.992557077434704	0.992745775819178	0.992806724188779
EC:2.6.1.76	3.0689082055127e-08	0.50104339973379	0.598129406420961	0.523748104243817	5.05371697043355e-05	0.997080449148666	1	1
EC:2.6.1.77	9.31849709543518e-19	0.291739159057634	0.0614718959570632	0.235428819316157	1.30486259738049e-15	0.996012758524022	0.930291198012123	0.979600060640233
EC:2.6.1.81	1.31386915236398e-12	0.55496574706155	0.494910220062946	0.522432936752644	2.45836101128716e-09	1	0.997914937400919	1
EC:2.6.1.82	5.1955847651009e-10	0.675769716862121	0.0901937764096638	0.113156353302277	6.6637141904857e-07	1	0.981335373475143	0.956787958583736
EC:2.6.1.83	9.05453624260472e-46	0.387384720033356	0.767503967975791	0.46401221254671	1.7757335092782e-42	0.999348135924365	1	1
EC:2.6.1.84	1.81063340053307e-06	0.736508649718854	0.462043115177787	0.236871855723521	0.00288706800439119	1	1	1
EC:2.6.1.85	2.29284845521004e-43	0.231500131882727	5.93538070626856e-05	0.000131800507991798	4.34894174721482e-40	0.999412003015835	0.0854488573861097	0.17394120920425
EC:2.6.1.87	1.36524384980096e-46	0.293564196967343	0.0064575210088087	0.0331660285180082	2.69638847198254e-43	0.995728314781954	0.67774118248194	0.942591350819273
EC:2.6.1.88	3.32884433688906e-33	0.329981553537108	0.00714814987020692	0.00410338483203153	5.47460977596899e-30	1	0.555557933324221	0.529969301596075
EC:2.6.1.9	3.78948086405406e-60	0.119344860152146	0.0140211653243827	0.0667768666330492	8.78529546286969e-57	1	0.899637268829033	0.983449133014156
EC:2.6.1.90	7.18081271337041e-08	0.750107553945793	0.182643521318175	0.199596219688349	8.92661816620997e-05	1	0.990103911858968	0.987442245565151
EC:2.6.1.92	8.25207957522167e-15	0.73166426006115	0.512991603039967	0.445877665078973	1.67388585631256e-11	1	0.995332396872866	1
EC:2.6.1.93	6.56412863907913e-08	0.763874220524512	0.701424735499089	0.741415982306186	0.000106428178078478	1	1	1
EC:2.6.1.94	8.37515596249783e-08	0.725033082234476	0.439745218818199	0.50319883971425	0.000134955303093563	1	1	1
EC:2.6.1.98	1.06524717963814e-16	0.619103730116435	0.703551148825172	0.771065801301056	1.46385712080392e-13	1	1	1
EC:2.6.99.2	9.62333926573107e-32	0.401459025616051	0.3197844674433	0.45304793334483	1.54808920564014e-28	1	1	1
EC:2.6.99.3	0.0301208409285226	0.672851856550935	0.447487838594108	0.550682708198031	0.807740654696412	1	1	1
EC:2.7.1.100	0.00234556275827107	0.725851265943857	0.463932535966946	0.620968955680684	0.199860589201072	1	1	0.997417599240938
EC:2.7.1.101	1.63010074188952e-11	0.565112559047609	0.32479769662944	0.453560806169236	2.86827957877989e-08	1	1	1
EC:2.7.1.107	1.62556400748375e-50	0.192560020904413	0.00567982063402845	0.0213596495922063	3.38663983268513e-47	0.9955702354565	0.582403905600235	0.85702352861661
EC:2.7.1.11	1.34948799645007e-38	0.529722986118548	0.608001121724667	0.654746600866654	2.36861465086436e-35	1	1	1
EC:2.7.1.113	0.176158935949415	0.496536750354656	0.407709073412546	0.539105487845312	0.990058758114127	1	1	1
EC:2.7.1.12	0.176024020516149	0.556704697509974	0.0225516623150318	0.0575278854119085	0.997954601194242	1	0.934287665286387	0.961701515713547
EC:2.7.1.121	1.4751241552979e-28	0.392210319195856	0.21833236079388	0.508056784328783	2.30032712802854e-25	1	0.981879317753571	1
EC:2.7.1.130	7.75956947180103e-38	0.211918238181	0.0945704928101395	0.147221867495723	1.35702789876118e-34	0.995110062546298	0.980084591141725	0.993946058117762
EC:2.7.1.144	8.0006815174436e-21	0.566450472201253	0.637816494426669	0.647334793151662	1.15087901475872e-17	1	1	1
EC:2.7.1.148	6.58246134566018e-42	0.549312881735242	0.304152794073697	0.271039253307065	1.22346156491331e-38	1	1	0.993798349040126
EC:2.7.1.15	1.263384540829e-48	0.353161072802332	4.0658607503314e-06	2.70383705172472e-05	2.57865986461832e-45	1	0.00966910464893459	0.0506675459125789
EC:2.7.1.156	0.00548022119269805	0.724171878985157	0.755839710012424	0.660125410216547	0.518828735103487	1	1	1
EC:2.7.1.16	1.06050380141824e-24	0.552253796574549	2.09030189137677e-06	7.07524636234324e-07	1.58851154514686e-21	1	0.00516630380981712	0.00175591482894982
EC:2.7.1.162	3.95147109477634e-12	0.600169221818716	0.578785504182313	0.368647653140944	7.19713110983178e-09	1	1	1
EC:2.7.1.163	1.24943857343629e-11	0.598606416253916	0.343873280935438	0.241002948894633	2.19984550107327e-08	1	1	0.987698392436201
EC:2.7.1.165	9.86423918199278e-39	0.542069244227276	0.0110515440757569	0.0116282912455704	1.73886687884492e-35	1	0.718911578536674	0.75898750439793
EC:2.7.1.166	9.13879221767448e-34	0.534097808801557	0.194603405819644	0.167701617572869	1.49381523785113e-30	1	0.983217387559466	0.977300091456021
EC:2.7.1.167	0.31287717995494	0.534889687714899	0.572386065432978	0.433847708977717	1	1	1	0.999744905509071
EC:2.7.1.168	8.16991047296233e-35	0.0886000683623664	0.0116400962028211	0.054042579463261	1.36460773520557e-31	0.989007823467028	0.856444766506644	0.964493794575256
EC:2.7.1.17	4.84833649241597e-53	0.683545896274089	0.238814948909956	0.163520929733682	1.04183027387626e-49	1	0.99052592054848	0.990892162602741
EC:2.7.1.170	7.92377904215867e-22	0.613626058451341	0.0849063195264801	0.126044266555227	1.13885660091087e-18	1	0.968768446352978	0.971200225085846
EC:2.7.1.175	1.47055691224201e-24	0.742215346619389	0.0828286193364668	0.10234447126392	2.18397793291425e-21	1	0.972151903426205	0.97199554872022
EC:2.7.1.176	9.40089932982557e-11	0.705824490624083	0.492273162634315	0.576440157267076	1.6232762859586e-07	1	0.999984419399166	1
EC:2.7.1.177	2.1348200984761e-13	0.67013208710536	0.617638391199378	0.573157986784702	4.12194240545505e-10	1	1	1
EC:2.7.1.180	1.037096978522e-40	0.285571784206143	0.140935216881122	0.232695099663737	1.88447117214677e-37	0.997190852265317	0.967796943652151	0.99921466171019
EC:2.7.1.182	1.11478897293904e-10	0.707698168410126	0.191729693551533	0.261316051310977	1.90970807821891e-07	1	1	1
EC:2.7.1.184	3.03479821109347e-26	0.484626763161773	0.299146110097992	0.458281138834407	4.62964980073487e-23	1	1	1
EC:2.7.1.187	4.28303226218674e-14	0.648932348413236	0.704277638773367	0.641089404010341	8.49060873692187e-11	1	1	1
EC:2.7.1.189	5.50005099311801e-08	0.740405640329678	0.126127059599084	0.14798087552836	8.95365608268219e-05	1	0.964131380592545	0.981195285797683
EC:2.7.1.19	5.06597541694020e-12	0.746046489380672	0.239428697150553	0.555015149915503	9.19617272089612e-09	1	0.992402126756459	1
EC:2.7.1.191	0.0113208535078226	0.586596533229524	0.751585045146473	0.678574952145573	0.681300063912537	1	1	1
EC:2.7.1.193	2.56243980516907e-07	0.714562906134666	0.729359093558957	0.700422749022923	0.000410387895208255	1	1	1
EC:2.7.1.194	1.21823703538165e-08	0.586400004900131	0.73971844673181	0.714620271319238	2.02383341198608e-05	1	1	1
EC:2.7.1.196	6.03063815118182e-08	0.686262177605898	0.742092595170078	0.742074806133838	9.821710192001e-05	1	1	1
EC:2.7.1.198	1.40365566392298e-11	0.581774883110139	0.674918747795721	0.595019647229383	2.49628067990754e-08	1	1	1
EC:2.7.1.199	4.91132481905687e-12	0.0647810793434072	0.0987976607334702	0.380330074772186	8.85459293560598e-09	0.955616705748046	0.978496008132243	0.99463825387463
EC:2.7.1.2	2.34474638915234e-55	0.306891874744075	0.32962460859422	0.432438507403491	5.17353636225359e-52	1	1	1
EC:2.7.1.20	3.11405532568509e-19	0.761855737939511	0.476660145966688	0.370039905991618	4.38230144352353e-16	1	1	1
EC:2.7.1.202	3.06456211119494e-08	0.781426845617018	0.608025665233546	0.730556336244887	4.93229843505031e-05	1	1	1
EC:2.7.1.205	7.5979372746518e-08	0.713003207600004	0.742047252105864	0.723794885471419	0.000123143611723607	1	1	1
EC:2.7.1.206	1.84923604207299e-12	0.64368903726129	0.484811218339928	0.31397720151859	3.41595572314612e-09	1	1	0.996840910181056
EC:2.7.1.209	1.85011381215183e-12	0.0748361682816129	0.169691211963718	0.754183302414767	3.41404226590625e-09	0.969651099327399	0.989036581513679	1
EC:2.7.1.21	2.68289628000892e-26	0.566227120555625	0.0920038941019236	0.103316706753282	4.08698394160359e-23	1	0.942904114608131	0.969919605138571
EC:2.7.1.210	9.74220704108575e-15	0.501541096288764	0.122452608053765	0.28108410948463	2.01120422399503e-11	1	0.991128823091347	1
EC:2.7.1.214	2.32885158073237e-06	0.804214890311904	0.311449357485975	0.461191163829978	0.00365222706720254	1	0.993519920895603	1
EC:2.7.1.215	1.04957709190501e-13	0.704297264991011	0.52430752364581	0.598219805048637	2.00382653178788e-10	1	1	1
EC:2.7.1.217	0.00383326683963756	0.602212644852918	0.00180263652618823	0.0277167147097587	0.365664130609711	1	0.383733001297998	0.770122491006205
EC:2.7.1.218	1.15463194561016e-14	0.746248858189248	0.327415701711238	0.706333658928044	2.35193010900137e-11	1	1	1
EC:2.7.1.219	6.57773120693594e-10	0.704182357926728	0.315303400431617	0.603237045451042	1.12063252562244e-06	1	0.997577750766929	1
EC:2.7.1.220	1.88538750584e-11	0.751575256613389	0.548019782092021	0.469686681824549	3.31121867563899e-08	1	1	1
EC:2.7.1.221	2.81620534785677e-32	0.369816422024464	0.223605665515363	0.247647079615808	4.56214907152869e-29	1	0.984778072190013	0.996192472719357
EC:2.7.1.225	4.43455944881821e-09	0.701404450450386	0.377250417291797	0.379393966595254	7.31467230329942e-06	1	1	1
EC:2.7.1.23	1.35053384044122e-51	0.279295634335117	0.00648613721562775	0.016871581425763	2.86287684884032e-48	1	0.627966592654486	0.766091789879158
EC:2.7.1.24	2.28088124161532e-41	0.368790279106253	0.0214389808867942	0.0366415524422388	4.16661924886647e-38	0.992380578616928	0.816863993521561	0.884562664882587
EC:2.7.1.25	4.47926450710553e-34	0.452942774528631	0.0918746586433968	0.197419821713082	7.43909414502228e-31	1	0.946327152965975	0.981890660308776
EC:2.7.1.26	1.07673989689638e-08	0.617150898469607	0.618357400242944	0.687766285102411	1.78964071423544e-05	1	1	1
EC:2.7.1.29	2.70271652280663e-13	0.375504078123075	0.14809368343272	0.147937584431366	5.04962075625892e-10	0.99650352609544	0.973429743682436	0.985196721553351
EC:2.7.1.30	2.08942792137603e-56	0.525356129814132	0.549716176841941	0.764154862978611	4.6637781526323e-53	1	1	1
EC:2.7.1.31	1.10928899225982e-09	0.761159715676987	0.0306108077397568	0.0584573442534143	1.87086477808872e-06	1	0.907493905085678	0.963978365992849
EC:2.7.1.33	2.08283827535724e-46	0.558712864039899	0.656341506759557	0.721440215785738	4.0866862972476e-43	1	0.995944398430888	1
EC:2.7.1.35	1.43554538951087e-11	0.707691394968601	0.64515348491777	0.717213068123763	1.86688552492623e-08	1	1	1
EC:2.7.1.39	1.35247796989079e-53	0.384023468635141	0.0150082302346559	0.031380781483851	2.91572429294925e-50	1	0.766935425245893	0.874406229520422
EC:2.7.1.4	1.78491112914791e-37	0.664192768160478	0.128558316575253	0.242814456775699	3.10970674994231e-34	1	0.986140582911723	0.998427468066899
EC:2.7.1.40	9.63047333329887e-59	0.269500401084476	0.700585471358328	0.602971306237376	2.20880435805009e-55	0.98953919201256	1	1
EC:2.7.1.45	1.41417109576185e-43	0.530629158004774	0.70970074297616	0.637507009361837	2.66711080616196e-40	1	1	1
EC:2.7.1.47	2.27248775352962e-15	0.554018288436259	0.19374101707733	0.280342409460792	4.69325273089183e-12	1	0.995025201810624	0.998212514180503
EC:2.7.1.48	6.65741659687381e-25	0.577283880917134	0.376753071252248	0.344554982173144	9.93819788511826e-22	1	0.995644117382319	0.996050648301049
EC:2.7.1.49	1.62387323522259e-35	0.381262006182226	0.350720226425642	0.554457130656276	2.73688887699096e-32	1	1	1
EC:2.7.1.5	8.04780720279027e-23	0.601577942310985	0.643082100960418	0.67746573449832	1.16564396887495e-19	1	1	1
EC:2.7.1.50	1.88593069112841e-09	0.714941751470607	0.0756700210400802	0.117511441647581	3.19451877442943e-06	1	0.967734456509324	0.976331090297463
EC:2.7.1.51	1.06470214589205e-12	0.633864207856795	0.63967720030007	0.727582580563594	1.97786855296589e-09	1	1	1
EC:2.7.1.55	2.06779038336435e-15	0.708771890981986	0.392459676663058	0.437731663758898	4.35305957946497e-12	1	1	1
EC:2.7.1.56	2.1442211233999e-08	0.723431575836652	0.694816682171582	0.706786468576729	3.52841428647027e-05	1	1	1
EC:2.7.1.58	0.734139930262205	0.321126151351655	0.0220048849331733	0.0845342304826146	1	1	0.835433661904973	0.950640160320947
EC:2.7.1.59	0.534851293501944	0.709809335167889	0.565482751824771	0.598898943290889	0.995978208264586	1	1	1
EC:2.7.1.6	2.25870204587513e-45	0.339006479493913	0.0182059535878422	0.0450454373521319	4.3911514595603e-42	0.999905961240908	0.767274040006133	0.935825451030824
EC:2.7.1.60	1.79364003243196e-20	0.775976625410203	0.00139365278851324	0.00221397118793974	2.56741784773761e-17	1	0.375113930684517	0.457981869284377
EC:2.7.1.63	4.47666053601148e-13	0.651446567238354	0.00639329471611565	0.0104684980731402	5.90513331301964e-10	1	0.577428082309974	0.698988155193834
EC:2.7.1.66	5.67467947631961e-13	0.716145435612391	0.627666540727547	0.680750146212772	1.0532871762281e-09	1	1	1
EC:2.7.1.71	3.88333227914851e-46	0.378290108000382	0.622628068934562	0.664957541166994	7.60927092991359e-43	0.993270607387459	1	1
EC:2.7.1.73	7.32612255526476e-06	0.748262472963341	0.0615073066049152	0.095289228336263	0.0114932226457753	1	0.964275640887434	0.989284524609674
EC:2.7.1.74	6.55814985650593e-12	0.647185505180657	0.634745146321139	0.593838036183395	1.19837175373977e-08	1	1	1
EC:2.7.1.76	6.07112210330996e-09	0.655279839902654	0.142377563670659	0.106983875166992	1.00053058484009e-05	1	0.969912497915432	0.961314192504535
EC:2.7.1.8	6.94569828988527e-54	0.340313453299192	0.214549117663453	0.101464376391513	1.51499129721346e-50	0.995318773186131	0.988884601495433	0.967004185610278
EC:2.7.1.83	1.13091966347234e-11	0.700847930042071	0.17092933689322	0.108835385422587	1.98659309506161e-08	1	0.988996393119163	0.984397755777094
EC:2.7.1.85	1.08175100821395e-12	0.586586405983402	0.544204157008446	0.388757651193627	2.04494066124994e-09	1	0.993890145055683	1
EC:2.7.1.89	9.08737195827178e-42	0.635589142568508	0.751787707601578	0.69078390217411	1.67720399818384e-38	1	1	1
EC:2.7.1.90	6.9946945688024e-54	0.182468133228591	0.00399290902162415	0.0215089404567893	1.52332970518242e-50	0.99494425954023	0.547863515769016	0.854960635630897
EC:2.7.1.92	8.74819180451609e-34	0.642012091137551	0.452950137945386	0.40153232988722	1.45162131955209e-30	1	1	0.998191969222857
EC:2.7.1.95	8.01724884397226e-11	0.713962738624905	0.239828692696604	0.4551991766267	1.37717301715301e-07	1	0.990395719408534	1
EC:2.7.10.2	7.56626799794961e-31	0.269482821898483	0.403239030143797	0.0754331823291538	1.21282867854558e-27	1	1	0.98439096125833
EC:2.7.11.1	2.25753847105608e-73	0.00623991764531307	8.20954745156532e-11	4.01078106854885e-08	5.66741511685292e-70	1	2.0796026878149e-07	0.000101222046888777
EC:2.7.11.32	4.45255303694325e-11	0.633152097103778	0.0491308553064531	0.07336690446102	5.76942625023155e-08	1	0.899775710488145	0.930366131764097
EC:2.7.11.33	0.000164252972085232	0.436689441669718	0.135825074494885	0.660170344721157	0.0773290583612168	1	0.986644049289526	1
EC:2.7.11.5	1.26483381345912e-08	0.536820065388171	0.123559768348142	0.163396616871064	1.58701160125573e-05	1	0.970416961695609	0.982560705075468
EC:2.7.13.3	7.04396917442433e-86	0.00541148104667852	0.00760397661951447	0.0834399294479868	1.78632154959481e-82	0.96165488942854	0.970692065695556	1
EC:2.7.14.1	0.0918587771919122	0.415782031956338	0.24363770197588	0.309814400348619	0.958049761853815	1	0.996012329006983	1
EC:2.7.2.1	1.75238753771013e-43	0.380242483035049	0.0350995795227234	0.0126787536318248	3.30643969029016e-40	0.990146388845102	0.910644093671453	0.802370629964693
EC:2.7.2.11	2.86556196258167e-38	0.726632622750452	0.0651683413265573	0.0903945987119266	5.02727922715142e-35	1	0.919911779289495	0.951094412603656
EC:2.7.2.15	2.44558366613301e-11	0.712315662115378	0.727826579751377	0.713198972338901	4.23869990738568e-08	1	1	1
EC:2.7.2.2	7.85296059722172e-25	0.695829367159751	0.19000663785788	0.357141707133386	1.16565030692484e-21	1	0.993166733099853	1
EC:2.7.2.3	2.95230239111158e-46	0.638814000043088	0.649516326583693	0.497709394828325	5.83748738383484e-43	1	1	1
EC:2.7.2.4	5.85843939583577e-57	0.492164379904263	0.150552706945413	0.224123414789356	1.3051871700703e-53	1	0.969711001818052	1
EC:2.7.2.7	1.21690851839773e-14	0.376742397000864	0.067373140133133	0.0685546526439959	2.40678414697992e-11	1	0.928345958873566	0.92384873266355
EC:2.7.2.8	1.88901362687904e-50	0.47791082948186	0.515248169212981	0.568067084367868	3.9093051304634e-47	1	1	1
